X,Article_link,Taxonomy,Phylum,Class,Order,Family,Genus,Species,Subspecies,Strain,Type_of_metabolism,Text_for_end_products,Major_end_products,Minor_end_products,Text_for_substrates,Substrates_for_end_products
5990,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,albertensis,NA,DSM 14366;ATCC 35403,Other,NA,NA,NA,NA,NA
5991,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,caldus,NA,KU;ATCC 51756;DSM 8584,Other,NA,NA,NA,NA,NA
5992,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,concretivorus,NA,NCIMB 8345;ATCC 19703,Other,NA,NA,NA,NA,NA
5993,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferridurans,NA,JCM 18981;ATCC 33020,Other,NA,NA,NA,NA,NA
5994,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferriphilus,NA,M20;DSM 100412;JCM 30830,Other,NA,NA,NA,NA,NA
5995,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,NA,NO-37;DSM 22755;JCM 15606,Other,NA,NA,NA,NA,NA
5996,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrooxidans,NA,ATCC 23270;CIP 104768;DSM 14882,Other,NA,NA,NA,NA,NA
5997,https://doi.org/10.1002/9781118960608.gbm01079.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,thiooxidans,NA,ATCC 19377;CIP 104597;DSM 14887;JCM 3867;NCIMB 8343,Other,NA,NA,NA,NA,NA
5998,https://doi.org/10.1002/9781118960608.gbm01080.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Thermithiobacillaceae;Thermithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Thermithiobacillaceae,Thermithiobacillus,plumbiphilus,NA,wk12T;NBRC 111508T;DSM 101799,Other,NA,NA,NA,NA,NA
5999,https://doi.org/10.1002/9781118960608.gbm01080.pub2,Proteobacteria;Acidithiobacillia;Acidithiobacillales;Thermithiobacillaceae;Thermithiobacillus,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Thermithiobacillaceae,Thermithiobacillus,tepidarius,NA,DSM 3134;ATCC 43215,Other,NA,NA,NA,NA,NA
6000,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,hydrophila,NA,ATCC 7966;DSM 30187,Fermentation,Not reported,NA,NA,NA,NA
6001,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,allosaccharophila,NA,ATCC 51208;CECT 4199;DSM 11576,Fermentation,Not reported,NA,NA,NA,NA
6002,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,bestiarum,NA,ATCC 51108;CDC 9533-76,Fermentation,Not reported,NA,NA,NA,NA
6003,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,caviae,NA,ATCC 15468;DSM 7323;NCIMB 13016,Fermentation,Not reported,NA,NA,NA,NA
6004,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,encheleia,NA,ATCC 51929;CECT 4342;DSM 11577,Fermentation,Not reported,NA,NA,NA,NA
6005,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,eucrenophila,NA,ATCC 23309;NCMB 74,Fermentation,Not reported,NA,NA,NA,NA
6006,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,jandaei,NA,ATCC 49568;DSM 7311,Fermentation,Not reported,NA,NA,NA,NA
6007,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,media,NA,ATCC 33907;DSM 4881,Fermentation,Not reported,NA,NA,NA,NA
6008,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,popoffii,NA,LMG 17541,Fermentation,Not reported,NA,NA,NA,NA
6009,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,salmonicida,salmonicida,ATCC 33658;NCMB 1102,Fermentation,Not reported,NA,NA,NA,NA
6010,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,salmonicida,achromogenes,ATCC 33659;NCMB 1110,Fermentation,Not reported,NA,NA,NA,NA
6011,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,salmonicida,masoucida,ATCC 27013,Fermentation,Not reported,NA,NA,NA,NA
6012,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,salmonicida,pectinolytica,34mel;DSM 12609,Fermentation,Not reported,NA,NA,NA,NA
6013,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,salmonicida,smithia,138;ATCC 49393;CCM 4103,Fermentation,Not reported,NA,NA,NA,NA
6014,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,schubertii,NA,ATCC 43700;DSM 4882,Fermentation,Not reported,NA,NA,NA,NA
6015,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,sobria,NA,ATCC 43979;CIP 7433;NCIMB 12065,Fermentation,Not reported,NA,NA,NA,NA
6016,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,trota,NA,AH2;ATCC 49657;DSM 7312,Fermentation,Not reported,NA,NA,NA,NA
6017,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,veronii,NA,ATCC 35624;DSM 7386,Fermentation,Not reported,NA,NA,NA,NA
6018,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,veroniibiovarveronii,veronii,ATCC 35624;DSM 7386,Other,NA,NA,NA,NA,NA
6019,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,veroniibiovarsobria,sobria,ATCC 9071,Fermentation,Not reported,NA,NA,NA,NA
6020,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,arequipensis,NA,NA,Fermentation,Not reported,NA,NA,NA,NA
6021,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,dechromatica,NA,NA,Fermentation,Not reported,NA,NA,NA,NA
6022,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,guangheii,NA,95-173,Fermentation,Not reported,NA,NA,NA,NA
6023,https://doi.org/10.1002/9781118960608.gbm01081,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,pastoria,NA,ATCC 43946,Fermentation,Not reported,NA,NA,NA,NA
6024,https://doi.org/10.1002/9781118960608.gbm01082,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanimonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,doudoroffii,NA,ATCC 27123;DSM 7028,Other,NA,NA,NA,NA,NA
6025,https://doi.org/10.1002/9781118960608.gbm01082,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanimonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,baumannii,NA,GB6;ATCC 700832;NICMB 13685,Other,NA,NA,NA,NA,NA
6026,https://doi.org/10.1002/9781118960608.gbm01083,Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Incertae Sedis Tolumonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Incertae Sedis Tolumonas,auensis,NA,TA 4;DSM 9187,Fermentation,"ethanol, acetic acid, and formic acid",ethanol;acetate;formate,NA,NA,PYG
6027,https://doi.org/10.1002/9781118960608.gbm01084,Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,succiniciproducens,NA,S411;ATCC 29305;NCTC 11536,Fermentation,succinic and acetic acids,succinate;acetate,NA,NA,glucose
6028,https://doi.org/10.1002/9781118960608.gbm01084,Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,thomasii,NA,NCTC 12467,Fermentation,succinic and acetic acids,succinate;acetate,NA,NA,glucose
6029,https://doi.org/10.1002/9781118960608.gbm01085,Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Ruminobacter,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,amylophilus,NA,H 18;ATCC 29744;DSM 1361;VIP 2502B,Fermentation,"succinate, acetate, and formate; trace amounts of lactate and ethanol",succinate;acetate;formate,lactate;ethanol,NA,carbohydrates
6030,https://doi.org/10.1002/9781118960608.gbm01086,Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinimonas,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinimonas,amylolytica,NA,ATCC 19206;DSM 2873;VPI 13846,Fermentation,Succinate and acetate,succinate;acetate,NA,NA,glucose
6031,https://doi.org/10.1002/9781118960608.gbm01087,Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,dextrinosolvens,NA,554;24 of Bryant and Small;1956;ATCC 19716;DSM 3072,Fermentation,"succinate, acetate, formate, and sometimes lactate",succinate;acetate;formate,lactate,NA,glucose
6032,https://doi.org/10.1002/9781118960608.gbm01088,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alishewanella,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,fetalis,NA,R2422019;ATCC BAA-284;CCUG 30811;CIP 106648,Other,NA,NA,NA,NA,NA
6033,https://doi.org/10.1002/9781118960608.gbm01089,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,macleodii,fijiensis,ST716;CNCM I-1627,Other,NA,NA,NA,NA,NA
6034,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,psychrerythraea,NA,ATCC 27364;DSM 8813,Fermentation,Not reported,NA,NA,NA,NA
6035,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,demingiae,NA,ACAM 459,Fermentation,Not reported,NA,NA,NA,NA
6036,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,hadaliensis,NA,BNL-1,Fermentation,Not reported,NA,NA,NA,NA
6037,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,hornerae,NA,ACAM 607;CIP 105821,Fermentation,Not reported,NA,NA,NA,NA
6038,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,maris,NA,ABE-1;CIP 106458;JCM 10085,Fermentation,Not reported,NA,NA,NA,NA
6039,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,psychrotropica,NA,ACAM 179,Fermentation,Not reported,NA,NA,NA,NA
6040,https://doi.org/10.1002/9781118960608.gbm01090,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Colwellia,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Colwellia,rossensis,NA,S51-W;gv;1;ACAM 608,Fermentation,Not reported,NA,NA,NA,NA
6041,https://doi.org/10.1002/9781118960608.gbm01091,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Ferrimonas,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Ferrimonas,balearica,NA,PAT;DSM 9799,Other,NA,NA,NA,NA,NA
6042,https://doi.org/10.1002/9781118960608.gbm01092,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,NA,IC067;ACAM 611,Other,NA,NA,NA,NA,NA
6043,https://doi.org/10.1002/9781118960608.gbm01092,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,pallidula,NA,IC079;ACAM 615,Other,NA,NA,NA,NA,NA
6044,https://doi.org/10.1002/9781118960608.gbm01093,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Idiomarina,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Idiomarina,abyssalis,NA,KMM 227;ATCC BAA-312,Other,NA,NA,NA,NA,NA
6045,https://doi.org/10.1002/9781118960608.gbm01093,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Idiomarina,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Idiomarina,zobellii,NA,KMM 231;ATCC BAA-313,Other,NA,NA,NA,NA,NA
6046,https://doi.org/10.1002/9781118960608.gbm01094,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,hydrocarbonoclasticus,NA,SP.17;ATCC 49840;DSM 8798,Other,NA,NA,NA,NA,NA
6047,https://doi.org/10.1002/9781118960608.gbm01094,Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,aquaeolei,NA,VT8;ATCC 700491;DSM 11845,Other,NA,NA,NA,NA,NA
6048,https://doi.org/10.1002/9781118960608.gbm01095.pub2,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,aestuarii,NA,ST58-10;KCTC 52193;NBRC 112103,Other,NA,NA,NA,NA,NA
6049,https://doi.org/10.1002/9781118960608.gbm01095.pub2,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,aestuariivivens,NA,DB-1;KCTC 42778;NBRC 111756,Other,NA,NA,NA,NA,NA
